Expose Recipients,نمایش گیرندگان,
Extended Bank Statement,صورت‌حساب بانکی تمدیدشده,
External Work History,سابقهٔ کار خارجی,
Extra Material Transfer,انتقال مواد اضافی,
Extra Parameters,پارامترهای اضافی,
failed,ناموفق,
Failed,ناموفق,
Failed Emails,ایمیل‌های ناموفق,
Failed Job Count,تعداد کارهای ناموفق,
Failed Jobs,کارهای ناموفق,
Failed Logins (Last 30 days),ورودهای ناموفق (۳۰ روز اخیر),
Failing Scheduled Jobs (last 7 days),کارهای زمان‌بندی‌شدهٔ ناموفق (۷ روز اخیر),
Failure Date,تاریخ شکست,
Failure Description,شرح شکست,
Failure Rate,نرخ شکست,
Family Background,سابقهٔ خانوادگی,
FavIcon,نماد سایت (FavIcon),
Fax,دورنگار (فکس),
Features,ویژگی‌ها,
Feedback By,بازخورد توسط,
Fetch Customers,دریافت مشتریان,
Fetch From,دریافت از,
Fetch on Save if Empty,دریافت هنگام ذخیره در صورت خالی‌بودن,
Fetch Payment Schedule in Payment Request,دریافت برنامهٔ پرداخت در درخواست پرداخت,
Fetch Timesheet in Sales Invoice,دریافت کارت ساعت‌کار در فاکتور فروش,
Fetch valuation rate for internal Transaction,دریافت نرخ ارزش‌گذاری برای تراکنش داخلی,
Fetch Value From,دریافت مقدار از,
FG / Semi FG Item,کالای تمام‌شده / نیمه‌ساخته,
Field,فیلد,
Field Description,شرح فیلد,
Field in Bank Transaction,فیلد در تراکنش بانکی,
Field Mapping,نگاشت فیلد,
Field Name,نام فیلد,
Field to Track,فیلد برای ردیابی,
Field Type,نوع فیلد,
Fieldname,نام فیلد,
Fields,فیلدها,
Fields Multicheck,فیلدهای چندانتخابی,
Fieldtype,نوع فیلد,
FIFO Queue,صف FIFO,
"FIFO Stock Queue (qty, rate)",صف موجودی FIFO (مقدار، نرخ),
File,فایل,
File Information,اطلاعات فایل,
File Name,نام فایل,
File Size,حجم فایل,
File Storage,ذخیره‌سازی فایل,
File to Rename,فایل برای تغییر نام,
File Type,نوع فایل,
File URL,آدرس فایل (URL),
Filename,نام فایل,
Files,فایل‌ها,
Filter Area,ناحیهٔ فیلتر,
Filter by Reference Date,فیلتر بر اساس تاریخ مرجع,
Filter Data,فیلتر داده‌ها,
Filter Duration (Months),مدت فیلتر (ماه),
Filter List,فهرست فیلتر,
Filter Meta,ابرداده‌های فیلتر,
Filter Name,نام فیلتر,
Filter on Invoice,فیلتر روی فاکتور,
Filter on Payment,فیلتر روی پرداخت,
Filter Values,مقادیر فیلتر,
Filtered By,فیلترشده بر اساس,
Filters Configuration,پیکربندی فیلترها,
Filters Display,نمایش فیلترها,
Filters Editor,ویرایشگر فیلترها,
Filters JSON,فیلترها (JSON),
Filters Section,بخش فیلترها,
Final BOM,BOM نهایی,
Final Product,محصول نهایی,
Finance Book Detail,جزئیات دفتر مالی,
Finance Book Id,شناسهٔ دفتر مالی,
Finance Books,دفاتر مالی,
Financial Report Row,ردیف گزارش مالی,
Fingerprint,اثر انگشت,
Fingerprint Stats,آمار اثر انگشت,
finished,پایان‌یافته,
Finished,پایان‌یافته,
Finished At,پایان‌یافته در,
Finished Good,کالای ساخته‌شده,
Finished Good BOM,BOM کالای ساخته‌شده,
Finished Good Item,کالای ساخته‌شده,
Finished Good Item Code,کد کالای ساخته‌شده,
Finished Good Item Quantity,مقدار کالای ساخته‌شده,
Finished Good Qty,مقدار کالای ساخته‌شده,
Finished Good Quantity ,مقدار کالای ساخته‌شده,
Finished Good Serial / Batch,سریال/بچ کالای ساخته‌شده,
Finished Good UOM,واحد اندازه‌گیری کالای ساخته‌شده,
Finished Goods based Operating Cost,هزینهٔ عملیاتی بر اساس کالای ساخته‌شده,
Finished Goods Based Operating Cost,هزینهٔ عملیاتی بر اساس کالای ساخته‌شده,
Finished Goods Item,کالای ساخته‌شده,
Finished Goods Reference,مرجع کالای ساخته‌شده,
Finished Goods Warehouse,انبار کالای ساخته‌شده,
First Day of the Week,اولین روز هفته,
First Email,ایمیل اول,
First Name,نام کوچک,
First Responded On,اولین پاسخ در,
First Response Time,اولین زمان پاسخ‌گویی,
First Success Message,اولین پیام موفقیت,
First Used On,اولین بار استفاده‌شده در,
Fiscal Year Company,شرکت سال مالی,
Fixed Asset Account,حساب دارایی ثابت,
Fixed Asset Defaults,پیش‌فرض دارایی‌های ثابت,
Fixed Deposit Number,شمارهٔ سپردهٔ ثابت,
Fixed Outgoing Email Account,حساب ایمیل خروجی ثابت,
Fixed Time,زمان ثابت,
Flag,پرچم,
Float Precision,دقت اعشاری,
Floor,سالن,
Floor Name,نام سالن,
Folder,پوشه,
Folder Name,نام پوشه,
Folio no.,شمارهٔ برگ,
Follow Calendar Months,پیروی از ماه‌های تقویمی,
Font,فونت,
Font Properties,ویژگی‌های فونت,
Font Size,اندازهٔ فونت,
Fonts,فونت‌ها,
Footer,پاورقی,
"Footer ""Powered By""",پاورقی «قدرت‌گرفته از»,
Footer Based On,پاورقی بر اساس,
Footer Content,محتوای پاورقی,
Footer Details,جزئیات پاورقی,
Footer HTML,HTML پاورقی,
Footer Image,تصویر پاورقی,
Footer Items,کالاهای پاورقی,
Footer Logo,نماد پاورقی,
Footer Script,اسکریپت پاورقی,
Footer Template,الگوی پاورقی,
Footer Template Values,مقادیر الگوی پاورقی,
For All Stock Asset Accounts,برای همهٔ حساب‌های دارایی موجودی,
For Buying,برای خرید,
For Company,برای شرکت,
For DocType,برای نوع سند,
For Document,برای سند,
For Job Card,برای کارت کار,
For Operation,برای عملیات,
For Price List,برای لیست قیمت,
For Raw Materials,برای مواد اولیه,
For Selling,برای فروش,
For Value,برای مقدار,
For Warehouse,برای انبار,
Force,اجبار,
Force Re-route to Default View,اجبار به تغییرمسیر به نمای پیش‌فرض,
Force User to Reset Password,اجبار کاربر به بازنشانی گذرواژه,
Force Web Capture Mode for Uploads,اجبار حالت ضبط وب برای بارگذاری‌ها,
Forecast Demand,پیش‌بینی تقاضا,
Foreign Trade Details,جزئیات تجارت خارجی,
Form,فرم,
Form Builder,سازندهٔ فرم,
Form Dict,دیکشنری فرم,
Form Settings,تنظیمات فرم,
Form Tour,راهنمای گام‌به‌گام فرم,
Form Tour Step,مرحلهٔ راهنمای گام‌به‌گام فرم,
Format,قالب,
Format Data,قالب‌بندی داده,
Formula Based Criteria,معیارهای مبتنی بر فرمول,
Formula or Account Filter,فرمول یا فیلتر حساب,
Försäljning Moms 0%,فروش - مالیات ۰٪ (Moms),
Försäljning Moms 12%,فروش - مالیات ۱۲٪ (Moms),
Försäljning Moms 25%,فروش - مالیات ۲۵٪ (Moms),
Försäljning Moms 6%,فروش - مالیات ۶٪ (Moms),
Forum Posts,ارسال‌های انجمن,
Forum URL,آدرس انجمن,
Forward Query Parameters,ارسال پارامترهای درخواست,
Forward To Email Address,ارسال به آدرس ایمیل,
Fraction,کسر,
Fraction Units,واحدهای کسری,
Frappe CRM,Frappe CRM,
Frappe CRM Allowed User,کاربر مجاز Frappe CRM,
Frappe Mail Site,سایت ایمیل Frappe,
Free Item,کالای رایگان,
Free Item Rate,نرخ کالای رایگان,
Freeze stocks older than (days),منجمدکردن موجودی‌های قدیمی‌تر از (روز),
Frequency,دفعات تکرار,
Frequency of Depreciation (Months),دفعات استهلاک (ماه),
Frequency To Collect Progress,دفعات جمع‌آوری پیشرفت,
Friday,جمعه,
From,از,
From Attach Field,از فیلد پیوست,
From BOM,از BOM,
From Company,از شرکت,
From Currency,از ارز,
From Customer,از مشتری,
From Date Field,از فیلد تاریخ,
From Delivery Date,از تاریخ تحویل,
From Doctype,از نوع سند,
From Employee,از کارمند,
From External Ecomm Platform,از پلتفرم تجارت الکترونیک خارجی,
From Fiscal Year,از سال مالی,
From Folio No,از شمارهٔ برگ,
From Full Name,از نام کامل,
From Invoice Date,از تاریخ فاکتور,
From No,از شماره,
From Package No.,از بستهٔ شماره,
From Payment Date,از تاریخ پرداخت,
From Range,از بازه,
From Reference Date,از تاریخ مرجع,
From Shareholder,از سهامدار,
From Template,از الگو,
From Time,از زمان,
From Time ,از زمان,
From User,از کاربر,
From Value,از مقدار,
From Voucher Detail No,از جزئیات سند شمارهٔ,
From Voucher No,از شمارهٔ سند,
From Voucher Type,از نوع سند,
From Warehouse,از انبار,
Frozen,منجمد,
Fuel Type,نوع سوخت,
Fuel UOM,واحد اندازه‌گیری سوخت,
Fulfilled,برآورده‌شد,
Fulfilment Deadline,مهلت تکمیل,
Fulfilment Details,جزئیات تکمیل,
Fulfilment Status,وضعیت تکمیل,
Fulfilment Terms,شرایط تکمیل,
Fulfilment Terms and Conditions,شرایط و ضوابط تکمیل,
Full Name,نام کامل,
Full Width,عرض کامل,
Function,تابع,
Gain/Loss,سود/زیان,
Gain/Loss Account on Asset Disposal,حساب سود/زیان دفع دارایی,
Gain/Loss already booked,سود/زیان قبلاً ثبت شده است,
Gain/Loss from Revaluation,سود/زیان ناشی از تجدید ارزیابی,
Gender,جنسیت,
General and Payment Ledger mismatch,مغایرت دفتر کل و دفتر پرداخت,
General Ledger remarks length,طول ملاحظات دفتر کل,
General Ledger Report,گزارش دفتر کل,
General Settings,تنظیمات عمومی,
Generate Demand,ایجاد تقاضا,
Generate Invoice At,ایجاد فاکتور در,
Generate Keys,تولید کلیدها,
Generate New Invoices Past Due Date,ایجاد فاکتورهای جدید پس از تاریخ سررسید,
Generate Schedule,ایجاد زمان‌بندی,
Generate Separate Documents For Each Assignee,ایجاد اسناد جداگانه برای هر تخصیص‌یافته,
Generated,ایجادشده,
Geolocation Settings,تنظیمات موقعیت جغرافیایی,
Get Actual Demand,دریافت تقاضای واقعی,
Get Advances Paid,دریافت پیش‌پرداخت‌های پرداختی,
Get Advances Received,دریافت پیش‌پرداخت‌های دریافتی,
Get Allocations,دریافت تخصیص‌ها,
Get Balance,دریافت مانده,
Get Contacts,دریافت طرف‌های ارتباط,
Get Current Stock,دریافت موجودی جاری,
Get Entries,دریافت اسناد,
Get Finished Goods,دریافت کالاهای ساخته‌شده,
Get Item Locations,دریافت محل کالاها,
Get Items,دریافت کالاها,
Get Items for Purchase / Transfer,دریافت کالاها برای خرید / انتقال,
Get Items for Purchase Only,دریافت کالاها فقط برای خرید,
Get Items From,دریافت کالاها از,
Get Latest Query,دریافت آخرین کوئری,
Get Material Request,دریافت درخواست کالا,
Get Material Requests,دریافت درخواست‌های کالا,
Get Outstanding Invoices,دریافت فاکتورهای معوق,
Get Outstanding Orders,دریافت سفارش‌های معوق,
Get Raw Materials Cost from Consumption Entry,دریافت هزینهٔ مواد اولیه از سند مصرف,
Get Sales Orders,دریافت سفارش‌های فروش,
Get Secondary Items,دریافت کالاهای ثانویه,
Get Started Sections,بخش‌های شروع به کار,
Get Sub Assembly Items,دریافت کالاهای زیرمونتاژ,
Git Branch,شاخهٔ Git,
GL Entry,سند دفتر کل,
GL Entry Processing Status,وضعیت پردازش سند دفتر کل,
GL reposting index,فهرست ثبت مجدد دفتر کل,
Global Search DocType,نوع سند برای جستجوی سراسری,
